Nom,prix,link,marque,Description,modele,couleur,cathegorie
Bio Naturelle CRÈME CHEVEUX ALEO VERA-100G,2375,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/30/71516/1.jpg?8932,Bio Naturelle,"['- assourdissant', '- hydratant', '- réparatrice', '- extraits de pure ALEO VERA', '- 100g']",0.1,Vert,beaute-hygiene-sante
C&F Parfum Enjoy Life Delice 100Ml,1100,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/571021/1.jpg?7243,C&F,"['Type de produit :\xa0Parfum Enjoy Life Delice 100Ml', 'Marue C&F', 'Capacité : 100ML', 'Bon Senteur', 'Durable']",C&F20232003-61,vert,beaute-hygiene-sante
Generic POMMADE DE CHEVEUX-200G,4750,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/155/1.jpg?0211,Generic,"['Cette crème bio a base de chébé booste le cuir chevelu', 'Très efficace', 'Sans effets secondaires', 'Pour tout type de cheveux', 'Chébé du tchad']",0.1,Verte,beaute-hygiene-sante
White Label Pot Savon Pur Miel Bio - 400Gr,3325,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/155/1.jpg?2095,White Label,"['Poids: 400g', 'Bio', 'Donne éclat et brillance a la peau', 'Régénérant', 'Exfoliant']",0.1,Marron,beaute-hygiene-sante
Generic Intimo Toilette Intime pour Femme 100% Naturel Venant d'Italie,5850,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/33089/1.jpg?9209,Generic,"['Intimo 100% Naturel', 'Toilette intime pour femme', ""Venant d'italie"", 'Produit garanti', 'Notez nous 5 étoiles']",Gel intime,Blanc/Rose,beaute-hygiene-sante
Generic Poudre Magique Sourire  - 100 g,3800,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/79642/1.jpg?9269,Generic,"['Dentifrice en poudre', 'Très efficaces dans l’élimination des taches sur les dents dues aux cigarettes, le thé et le café.', 'Un moyen efficace de lutter contre les caris,', 'la mauvaise haleine', 'la plaque dentaire', 'Ingrédients : le monofluorophosphate de sodium, le carbonate, de calcium, menthol, le stévioside, k12']",0.1,Blanc,beaute-hygiene-sante
Generic Huile de Lavande - 60 ml,1805,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/735/1.jpg?1403,Generic,"['Type de produit: Huile de lavande', 'Fragrances: huile essentielle aux extraits de lavande', 'Particularité: multiples vertus', 'Capacité: 60 ml']",0.1,,beaute-hygiene-sante
Generic Balance Pèse Personne Electronique - Plateau en Verre - Ecran LCD - Capacité 150 kg,11305,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/836/1.jpg?2323,Generic,"['Base en verre SECURIT', 'Grand écran facile à lire', 'Mesure du poids', 'Allumage instantané', 'Extinction automatique', 'Dimensions 31.8 x 27.5 cm', 'maximum 150 kg', 'graduation par 100g', 'Choix Kg, St, Lb']",1,Neutre,beaute-hygiene-sante
Generic Huile Pousse Barbe - 30ml,1805,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/60951/1.jpg?0371,Generic,"['Efficace', ""Pas d'effets secondaires"", 'Garantie', 'Composants naturels', 'Naturel']",0.1,Grise,beaute-hygiene-sante
Generic Intimo Toilette Intime pour Femme 100% Naturel Venant d'Italie,5850,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/33089/1.jpg?9210,Generic,"['Intimo 100% Naturel', 'Toilette intime pour femme', ""Venant d'italie"", 'Produit garanti', 'Notez nous 5 étoiles']",Gel intime,Blanc/Bleu,beaute-hygiene-sante
Generic Peau de lune lotion gommant et huile clarifiante anti acné,12350,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/19799/1.jpg?1203,Generic,"['La\xa0lotion peau de lune\xa0éclaircissante', 'Resserre les pores en purifiant la peau qui devient lisse et claire.', 'Elle supprime les\xa0tâches noires et les boutons', 'Revitalise', 'Gommant 100ML', 'Contenu 100ML']",100ml,milti-color,beaute-hygiene-sante
White Label Huile de Massage love miel plaisir,5700,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/61516/1.jpg?8932,White Label,"[""Huile de Massage DR BOJAY à l'essence de ginger- 180 ml"", 'Relaxation, fatigue,stress et\ndonne du Tonus', 'Relaxation', 'Fatigue générale et asthénie', 'Donne du Tonus sexuelle', 'Utile pour les cheveux']",180ML,multicolor,beaute-hygiene-sante
White Label Goutte d'amour  Bio 25 sticks,28500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/694/1.jpg?6486,White Label,"['Type de produit : Aphrodisiaque bio', 'Pollen de dattier', 'Un mélange d’herbes de la forêt tropicale, ainsi que de\xa0miel du Soudan\xa0amélioré par la gelée royale.', 'Produit 100% naturel', 'Stimulant', 'Fortifiant', 'Augmente la libido', ""Lutte contre l'impuissance"", 'Efficace: améliore les performances']",0.1,Blanche,beaute-hygiene-sante
Other Huile essentielle Pousse-Barbe Rapide - 30 ml,2470,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/355/1.jpg?2616,Other,"['Huile essentielle pour faire pousser barbe, moustache ...', 'Empêche les poils de dessécher et protège également la peau', 'Hydrate et répare la peau, souvent irritée à cause des poils de la barbe.', 'Stimule la croissance des poils et des cheveux et hydrate le système pileux.', 'Zéro effets secondaires', 'Efficacité garantie']",0.1,Noire,beaute-hygiene-sante
Aichun Beauty Huile pousse barbe rapide-30ml,1899,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/108/1.jpg?0175,Aichun Beauty,"['Huile essentielle pour faire pousser barbe, moustache ...', 'Empêche les poils de dessécher et protège également la peau', 'Hydrate et répare la peau, souvent irritée à cause des poils de la barbe.', 'Stimule la croissance des poils et des cheveux et hydrate le système pileux.', 'Huile essentielle pour faire pousser barbe, moustache ...', 'Empêche les poils de dessécher et protège également la peau', 'Hydrate et répare la peau, souvent irritée à cause des poils de la barbe.', 'Stimule la croissance des poils et des cheveux et hydrate le système pileux.']",0.1,Noire,beaute-hygiene-sante
Aichun Beauty Huile pousse barbe extra rapide-30ml,2850,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/108/1.jpg?9899,Aichun Beauty,"['Huile essentielle pour faire pousser barbe, moustache ...', 'Empêche les poils de dessécher et protège également la peau', 'Hydrate et répare la peau, souvent irritée à cause des poils de la barbe.', 'Stimule la croissance des poils et des cheveux et hydrate le système pileux.', 'Huile essentielle pour faire pousser barbe, moustache ...', 'Empêche les poils de dessécher et protège également la peau', 'Hydrate et répare la peau, souvent irritée à cause des poils de la barbe.', 'Stimule la croissance des poils et des cheveux et hydrate le système pileux.']",0.1,Noire,beaute-hygiene-sante
Generic Sérum pousse barbe 50ml,9500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/00489/1.jpg?7723,Generic,"['une repousse d une rapidité sans égale,', 'économique', '100% naturelle', 'senteur agréable', 'utilisation facile', 'conditionné en spray', 'Très efficace sur les alopécies']",300,Blanche,beaute-hygiene-sante
Generic Huile Aloe Vera Pure Concentrée - 120G,4655,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/644/1.jpg?6463,Generic,"['Huile Aloe Vera Pure Concentrée', 'Contenance :\xa0 120G', 'Huile aleo Vera pure concentrée 100% pure']",0.12,verte,beaute-hygiene-sante
Generic Ceinture Minceur Hot Shapers - Noir Jaune,8455,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/684/1.jpg?5484,Generic,"[""Il est recommandé de le laver après chaque utilisation, en particulier après l'exercice.\xa0Laver à la main à l'eau froide avec un détergent doux.\xa0Pressez et égouttez."", 'Lavage à la main 30 ° c', 'Ne pas sécher en machine', 'Ne pas javelliser', 'Ne pas repasser', 'Ne pas tordre', 'ne pas sécher à sec - ligne sèche  sèche']",0.1,Noir Jaune,beaute-hygiene-sante
Generic Huile de Nigelle - 60 ml,3799,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/334/1.jpg?7181,Generic,"['Type de produit : Huile de Nigelle', 'Contenance : 60 ml']",60,marron,beaute-hygiene-sante
White Label Spécial sevrage tabagique-125ml,6555,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/155/1.jpg?7785,White Label,"['100% Bio naturelle', 'Sans effets secondaires', 'Efficacité garantie']",0.1,Marron,beaute-hygiene-sante
Bio Naturelle Crème cheveux à base de chébé-200g,2850,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/187/1.jpg?7202,Bio Naturelle,"['Crème bio à base de pure chébé du Tchad.', 'Appliquer sur vos cheveux elle donne volume et santé à vos cheveux.']",0.1,NOIR,beaute-hygiene-sante
Generic Crème Minceur Rapide Slimming - 200ml,3799,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/12552/1.jpg?0734,Generic,"['Traitement de 8 semaines à renouveler', ""Produit fabriqué à base d'extraits naturels."", 'Zéro effet secondaire', 'garantie', 'extraits naturels']",0.1,blanche,beaute-hygiene-sante
White Label Huile Pour Barbe - 30ML,2755,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/2101/1.jpg?9900,White Label,"['Type Produit : Hygiène', 'Nom : Huile pour barbre', 'Contenance : 30ML']",0.1,marron,beaute-hygiene-sante
The Ordinary - Pack Anti Hyperpigmentation (Niacinamide + Alpha Arbutin),13250,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/556811/1.jpg?3215,The Ordinary,"['Vegan', 'Anti imperctions', 'Régule le sébum', 'Purifie', 'Effaces les taches']",Pack Anti Hyperpigmentation,Blanc,beaute-hygiene-sante
The Ordinary - Acide Glycolique 7% Toning Solution,11800,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/244121/1.jpg?2233,The Ordinary,"['Exfoliant', 'Répare la peau abimée', 'Vegan', 'Sans alcool', ""Booste l'éclat de la peau"", 'Répare les imperfections', 'Unifie le teint']",Acide Glycolique 7% Toning Solution,beige,beaute-hygiene-sante
Viga Spray 84000 - Anti Ejaculation Précoce - 45 ml,2500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/86206/1.jpg?0758,Viga,"['Viga Spray 84000', 'Anti Ejaculation Précoce', '45 ml']",spray viga,rouge,beaute-hygiene-sante
Generic Crème Boom  développe fésse et seins 100% naturel - Petit Model,2800,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/26489/1.jpg?0904,Generic,"['Cette\xa0crème augmente les fesses\xa0contient les extraits de piment et de gingembre.\nLorsque vous appliquez la crème sur le ventre, la peau se réchauffe,', ""réduit la\ngraisse et la chair flasque dans l'abdomen, raffermit la peau flasque et\naméliore complètement la peau de l'abdomen l'abdomen plus lisse, plus serré,"", ""plein d'élasticité."", ""Cette crème amincissante pour le ventre contient les\nextraits de piment et de gingembre. Lorsque vous appliquez la crème sur le\nventre, la peau se réchauffe, réduit la graisse et la chair flasque dans\nl'abdomen, raffermit la peau flasque et améliore complètement la peau de\nl'abdomen l'abdomen plus lisse, plus serré, plein d'élasticité.\xa0\xa0 Fonctionnalité:\xa0 Excellents résultats en peu de temps.Il\ndissout les graisses et améliore le tonus de la peau rapidement et en toute\nsécurité..La combinaison de gingembre et de piment fort dissout les cellules\nadipeuses de la zone massée et donne à la peau un aspect plus lisse, plus jeune\net plus élastique."", ""Mode d'emploi:\xa0\n-Appliquez une bonne quantité de crème sur la zone à traiter et\nmassez-la en mouvements circulaires pendant 3 à 5 minutes ou jusqu'à absorption\ncomplète. Pour de meilleurs résultats, utilisez-la après un bain chaud ou juste\nun rinçage chaud deux fois par jour jusqu’à atteindre le résultat souhaité.Pour\nrenforcer l’effet de ce produit s’il est appliqué sur la zone stoh, portez une\nceinture amincissante après son application.Il peut être utilisé aussi bien par\nles hommes que par les femmes.Pour usage externe uniquement, conservez le\nproduit au frais endroit et loin des enfants Ceci est une annonce privée avec\nexpédition rapide et paquet discret.\xa0\nContenu du coffret:1pc 200ml\xa0\ncrème amincissante piment fort & gingembre rapide perdre du poids\nbrûler des graisses."", ""Cette\xa0crème\xa0amincissante pour le ventre\xa0contient\nles extraits de piment et de gingembre. Lorsque vous appliquez la crème sur le\nventre, la peau se réchauffe, réduit la graisse et la chair flasque dans\nl'abdomen, raffermit la peau flasque et améliore complètement la peau de\nl'abdomen l'abdomen plus lisse, plus serré, plein d'élasticité.""]",PP,Multicolore,beaute-hygiene-sante
Generic Casquette De Casque De Sèche - Cheveux Autotherme Deep Care - Rose,5120,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/152121/1.jpg?8620,Generic,"[""Le film plastique enterré imperméable à l'eau peut maintenir une meilleure hydratation et des propriétés de vapeur, améliorer les pointes fourchues des cheveux, réparer les dommages aux cheveux et vous aider à retrouver vos cheveux soyeux sans effort."", ""Avec deux phases de chauffage réglables au choix et une température maximale de 75 degrés, il est possible de fournir aux cheveux un traitement thermique personnalisé qui évite efficacement les dommages inutiles causés par la surchauffe et réduit les frisottis et l'électricité statique."", ""Conception de contrôle à un bouton, vous pouvez facilement faire glisser le bouton pour allumer  éteindre l'alimentation et changer le mode de température, convivial et pratique."", 'Une isolation thermique renforcée et des fonctions de protection contre la surchauffe peuvent vous offrir un maximum de confort et de sécurité.']",Chapeau chauffant électrique,Rose,beaute-hygiene-sante
RAF Fer à Repasser Electrique Jet puissant vapeur,6500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/293711/1.jpg?2475,RAF,"['Puissance\xa01200 W', 'Séchagepulvérisationvapeur', 'Vapeur Verticale', 'Jet puissant vapeur', 'Variable de contrôle de vapeur', ""Fonction d'auto-nettoyage"", 'Contrôle de la température Réglable', 'Base en téflon antihaderente, facil slip']",R1808 B,Blanc,beaute-hygiene-sante
Generic Tensiomètre Electronique,10900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/51941/1.jpg?3374,Generic,"['Couleur blanche', 'Poids: 220g (environ)', 'Affichage: Affichage numérique LCD', 'Taille: 77,5 × 68 × 30mm 3,05 x 2,68 x 1,18 pouces (sans les bracelets)', 'Gamme de mesure: Hypertension  Hypotension, 20mmHg ~ 280mmHg; Pulse, 40-200 battements  min', ""Méthode de mesure: balayage d'impulsion  essai oscillographique"", 'Précision: Pression, ± 3mmHg (± 0.4KPa); Impulsion, ± 3% des données mesurées', 'Résolution: 1mmHg (0.1KPa)', 'Tension: 3V DC (deux batteries AAA, non incluses)', 'Puissance: 0.01W']",1,Noir blanc,beaute-hygiene-sante
Generic Pommade à base de plantes contre Hémorroïdes,3500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/68999/1.jpg?1398,Generic,"['Type: crème interne à base de plantes.', 'Traite les hémorroïdes', 'Bio', 'Sans effets secondaires', 'Efficace', 'Ingrédients principaux:\xa0Cortex phellodendri, glycérol, Vaseline,\xa0Coptis chinensis,']",Pommade à base de plantes,Blanche,beaute-hygiene-sante
Hair Now Now Hair NowNow extrait 100% naturel  growht serum - 50ml,2151,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/813121/1.jpg?7264,Hair Now Now,"['-une repousse d une rapidité sans égale,', '-économique', '- 100% naturelle', '- senteur agréable', '-utilisation facile', '-conditionné en spray', '- tres efficace sur les alopécies']",HAIR NOW,neutre,beaute-hygiene-sante
"Snail Collagen Packs 4 (Sérum, Crème, Savon, lotion) collagen snail Anti-age, Anti-rides",8900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/632911/1.jpg?4415,Snail,"['Type de produit : Gamme de soins de corps', 'Marque : Snail', 'Éclaircie la peaux', 'Traitement anti-rides', 'Anti acnés', 'Pack compose de 3 article', 'Riche en collagen snail']",Pack 4,Blanche,beaute-hygiene-sante
"Generic lubrifiant à  base d'huile de massage et de gel sexuel à base d'eau pour les couples, saveur pomme 200 ml",4750,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/507121/1.jpg?6238,Generic,"['Nom de marque: KL', 'Numéro de modèle: Fruits', 'Type : lubrifiants sexuels', 'Nom du produit : lubrifiant sexy.', 'Couleur : RougeBleuJaune', 'Saveur: FraiseMentheCitron', 'ML : 200 ml', 'Marque : Kailin', 'Style: Lubrifiant corporel', 'Fonction: VaginAnalOralSeinSexeJouets', 'Taille: 19.5*7cm']",5,vert,beaute-hygiene-sante
"Generic Patch Autocollant Brûleur de Graisse pour Perte de Poids, Produits pour le Ventre et la Taille",3700,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/590021/1.jpg?7823,Generic,"['Prouvé être un moyen très efficace pour perdre du poids.', 'Il fonctionne avec son propre système endocrinien.', 'Prouvé être un moyen très efficace pour perdre du poids.', ""Bloque activement l'absorption d'autres graisses, augmente la circulation sanguine"", 'Elimine les toxines qui se sont accumulées dans le corps.']",Perte de vente,n/A,beaute-hygiene-sante
Generic Yoni - Perle Tampon pour nettoyage vaginal,2400,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/919201/1.jpg?1686,Generic,"['Perle Yoni', 'Toilette intime', 'Fait à base de plante médicinale', 'Équilibre le pH', 'Fait disparaitre les pertes blanches']",Yoni perle,blanc,beaute-hygiene-sante
Oud Parfum Oud  ORCHID Coffret - 100ml + Deodorant 50ml + Porte clé offert,5900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/721121/1.jpg?6544,Oud,"['Produit : Parfum', 'Nom :OUD ORCHID', 'Collection : ELITE', 'Genre : unisex', 'Contenance : Parfum + Déodorant + Porte clé']",Parfum,MARRON,beaute-hygiene-sante
Generic Huile pousse pour barbe Rapide - 30 ml,2000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/15/414201/1.jpg?0573,Generic,"['Adoucir la barbe', 'Une pousse plus rapide', 'Huile Pousse Barbe Rapide', 'Contenance :\xa0 30 ml', 'Huile essentielle pour fairepousser barbe, moustache ...', 'Empêche les poils de dessécheret protège également la peau', 'Hydrate et répare la peau,souvent irritée à cause des poils de la barbe.', 'Stimule la croissance despoils et des cheveux et hydrate le système pileux.']",30ml,Transparent,beaute-hygiene-sante
Generic Huile Marhaba Amla Olive 160 ml 160ML,1900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/82363/1.jpg?4124,Generic,"['Très efficace\xa0 pour booster les cheveux', 'Huile capillaire qui tonifie les cheveux leur donne brillance, souplesse et un aspect soyeux.', 'Enrichie en vitamine E, elle nourrit le cuir chevelu et grâce à ses vertus uniques elle agit également contre les pellicules.', ""A base d'olive"", 'Couleur: verte', 'L’amla est un fruit riche en acide aminés, en vitamines C.']",160ml,verte,beaute-hygiene-sante
"Ever Sheen Gamme Agit en profondeur  Lait 500ml Crème 250 ml gel de Douche 500 ml et Savon 200g Nourrit, hydrate, adoucit et calme les irritations",9000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/232001/1.jpg?3724,Ever Sheen,"['Utilisation deux par jour', 'Lait au beurre de cacao.gelde douche .crème et savon', 'Marque : Ever Sheen', 'Nourrit, hydrate, adoucitet calme les irritations', 'Capacité : 500 ml', 'Agit en profondeur', 'Rend la peau rayonnante etsouple', 'PRINCIPALESCARACTÉRISTIQUES', 'Lait de corps 500ml', 'Gel de douche 500 ml', 'Savon 200 gr', 'Crème visage 150 ml']",gamme,MARRON,beaute-hygiene-sante
Generic Baume Lévres Roses - 100% Naturelle,1500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/950001/1.jpg?7993,Generic,"['Baume Lévres Roses', '100% naturelle', ""Durée variable selon l'individu"", 'Résultats satisfaisants', 'Usage sur les lévres']",Lev,Rose,beaute-hygiene-sante
Huile Nourrissante Huile de croissance rapide des cheveux en 7 jours; traitement contre perte de cheveux;,5605,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/293711/1.jpg?5089,Huile Nourrissante,"['Huile de gingembre\xa0 accélère la croissance de la chevelure', 'Résultat visible en quelque temps', 'Chevelure plus dense et plus épaisse', 'Solution 100% à base de plante', 'Ingrétients: aqua,glycérin,morus alba fruit extract multiflorum extract.']",Petit,Verte,beaute-hygiene-sante
Oud Elite GOLD ORCHID Parfum - UNISEX --- 100ml,3250,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/892711/1.jpg?8204,Oud,"['Produit : Parfum', 'Nom : gold ORCHID', 'Collection : ELITE', 'Genre : unisex', 'Contenance : Parfum']",Parfum,Dorée,beaute-hygiene-sante
Lanbena HAIR GROWTH - Huile - LANBENA  -  anti chute - liquide concentré,2900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/60799/1.jpg?1999,Lanbena,"[""Traite l'alopécie de la racine des cheveux;"", 'Traite vos cheveux avec une alimentation riche qui arrête la chute des cheveux;', 'Renforce la nutrition de la racine des cheveux Accélère la croissance des cheveux;', 'Empêche efficacement la calvitie;', 'Soigne le cuir chevelu et lui apporte une protection.']",LANBENA,Noir,beaute-hygiene-sante
Generic Set de 8 mini Pinceaux de maquillage,1450,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/684911/1.jpg?5658,Generic,"['8 pinceaux', 'Facile à transporter', 'Léger', 'Blush', 'Pratique']",8 mini Pinceaux de maquillage,Bleu/Beige/Vert/Rose,beaute-hygiene-sante
TOPICREM PACK ULTRA HYDRATANT- LAIT CORPS 500ML +GEL DOUCHE 75ML OFFERT,7900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/468121/1.jpg?3952,TOPICREM,"['Marque: topicrem', 'Type: hydratant', 'Couleur : rose blanc', '+GEL DOUCHE 75ML OFFERT', 'Fabriqué en Europe']",PACK ULTRA HYDRATANT LAIT CORPS 500ML +GEL DOUCHE 75ML OFFERT,Blanc,beaute-hygiene-sante
Generic Titan Gel Men - pour Agrandir le Pénis - 50 ml,4500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/25489/1.jpg?0954,Generic,"['Titan gel\xa0 Amélioration masculine de grand pénis', 'Augmentation Grossissement Crème Retard Sexuel', 'Le produit sexuel adulte améliore la vie sexuelle', ""L'effet positif pour l'élargissement du pénis est assuré par un complexe synergique de substances biologiquement actives: les acides hyaluronique et succinique, ainsi que des extraits naturels de verveine et de fraise."", ""Sans taches, facile à enlever à l'eau, sans dépôt""]",TITAN,NOIR,beaute-hygiene-sante
Lattafa Parfum Mousuf by Lattafa 100ml,8550,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/51406/1.jpg?4439,Lattafa,"['Volume 100ml', 'Senteur : unisexe', 'Marque lattafa', 'Idéal pour cadeau']",Unisexe,Marron,beaute-hygiene-sante
White Brosse wave pour cheveux,1330,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/27439/1.jpg?3038,White,"['Poils de sangliers dur', 'Manche en bois solide', 'Ergonomie', 'Parfait pour réaliser des waves hair', 'Poids (kg):\xa00.17']",brosse a cheveux,Multicouleur,beaute-hygiene-sante
Bronztone Gamme Bronz Tone - Lait + Sérum+ Savon - Sans Hydroquinone Teint Marron Caramel,4900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/04168/1.jpg?6897,Bronztone,"['Nom :Bronz Tone', 'Composant : miel et beurre de cacao', 'Contenance lait\xa0 300ml sérum 90ml savon 190g', 'Sans hydroquinone', 'Protection UV', 'Convient aux peaux noires et métissés']",0.5,multicouleure\\',beaute-hygiene-sante
Generic Palette de Maquillage - Face POUDRE Classic - 12 Couleurs,2900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/318121/1.jpg?5793,Generic,"['12 nuances de poudre pour créer le contour du visage dans une palette polyvalente qui s’adapte aux différentes couleurs de peau.', 'Inclut des tons clairs et sombres pour créer des lumières et des ombres sur la peau de la manière la plus simple possible. Ils sont soyeux, pigmentés et facilement diffusables', 'Créez votre propre beauté:', 'Libérez votre côté artistique et amusez-vous! Vous allez créer une gamme de looks, du modeste au modèle, en un rien de temps.', 'Qualité professionnelle: Les ingrédients de haute qualité rendent la couleur soyeuse et le maquillage de longue durée sans stimuler votre peau.', ""12 couleurs différentes palette d'ombres"", 'Costume pour différentes occasions, comme occasionnel, salon, fête, mariage, etc.']",poudre,multiple,beaute-hygiene-sante
Eco Gel Eco Styler à Base d'Huile d'Olive - 473ml,3200,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/18606/1.jpg?2396,Eco,"[""Type de Produit:\xa0Gel Eco Styler à Base d'Huile d'Olive - 473ml"", 'Sans alcool', '473ML', ""à base d'huile d'olive"", 'Gel coiffant', 'Tous types de cheveux']",Gel Coiffant,neutre,beaute-hygiene-sante
MAYANA Authentique - Sérum Anti-taches Mayana - By Mayana Cosmetics,3490,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/36289/1.jpg?8009,MAYANA,"['Anti tâche', 'Enlève les cicatrices, les vergetures', 'Le sérum Mayana le meilleur et le plus liquide pour un effet rapide', 'un sérum concentré', 'Qualité Best']",petit,N/A,beaute-hygiene-sante
"Paw Paw Gamme De Soin Corporel Clarifiant A La Papaye Riche En Vitamine E ""PAW PAW""",7400,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/61306/1.jpg?5698,Paw Paw,"['Gamme De Soin Corporel Clarifiant A La Papaye Riche En Vitamine E ""PAW PAW""', 'Nouvelle formule PAW PAW 7 jours propres', 'Gamme clarifiant au triple action au acide de fruits et vitamine E et C', 'Nettoyée votre peau en profondeur et redonner une éclat a votre peau.', ""Réparation d'une peau abîmée par des produits inadapté par votre peau"", 'Dite au-revoir a tous vos problème de boutons , tache noire rebelles , acné, cerne ...', 'Nettoyé votre peau, sans imperfection , redonner son éclat']",0.1,neutre,beaute-hygiene-sante
Generic Mini Rasoir électrique Portable Pour Hommes,6650,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/152121/1.jpg?8625,Generic,"[""Rasoir électrique portable\xa0: bord pivotant en acier inoxydable tranchant, barbe dure, feuille d'acier inoxydable de 0,1 mm d'épaisseur augmente le volume de rasage, la surface incurvée flottante s'adapte à la peau en douceur, enlève les poils de la racine."", 'Rasage précis\xa0: la vitesse du moteur atteint 5 000 trmin, soit le double de celle des rasoirs électriques ordinaires, et le rasage est précis et sûr. Même dans des conditions de faible puissance, la vitesse du moteur peut être stable, empêchant efficacement la barbe de se coincer dans le rasoir et permettant un rasage sans douleur.', ""Charge rapide\xa0: la partie support est lavable (le corps n'est pas lavable). Moteur de basse à micro-vibration, puissance continue, vitesse rapide, faible bruit. 1 heure de charge rapide, peut être utilisé pendant plus de 6 heures. Il adopte une interface de type USB, pratique pour le chargement."", ""Large gamme d'applications\xa0: le rasage, l'épilation des jambes, les poils des aisselles, les poils de la poitrine, les poils du corps, etc. peuvent tous être effectués dans une seule machine."", 'Rangement pratique : pratique en déplacement et facile à nettoyer.']",rasoir,argent,beaute-hygiene-sante
Oral B Brosse à Dents 3 Effect Classic,400,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/74929/1.jpg?8521,Oral B,"['Type de produit : Brosse à dents', 'Marque : Oral-B', 'Garde les dents propres', 'Empêche la carie']",1,Jumia Mall/Food,beaute-hygiene-sante
