Nom,prix,link,marque,Description,modele,couleur,cathegorie
Generic Câble VGA 1.5 m - Noir Bleu - Mâle/Mâle relie écran-UC,6000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/614401/1.jpg?8405,Generic,"['Câble VGA VGA', 'Longueur : 1.5M', 'Vissez-dedans cable VGA avec mâle de 15 broches input et output', 'Support de résolution à 800x600 (SVGA), 1024x768 (XGA), 1600x1200 (UXGA), 1080p (Full HD), 1920x1200 (WUXGA),', 'et pour moniteurs de LCD et LED de haute résolution', 'Câble VGA 1.5 m - Noir Bleu']",Câble VGA 1.5 m - Noir Bleu,noire,ordinateurs-accessoires-informatique
Trust Mini Clavier sans fil Bluetooth Qwerty - Trust Nado - Ordinateur/Macbook/Ipad - Blanc,18000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/428121/1.jpg?0355,Trust,"['Version Bluetooth: Bluetooth V3.0 3.', 'Courant de travail: 10mA', 'Alimentation: 2pcs pile AAA (non incluse)', 'Peut être compatible avec le système IOS  Androids  Windows.', 'Portée sans fil  Bluetooth (m): 10', 'Impédance d’entrée: 50 OHM', 'Dimensions: 28cm x 12cm x 1cm', 'Poids net: 280g']",Nado,Blanc,ordinateurs-accessoires-informatique
Hp CARTOUCHE HP 216A JAUNE ORIGINAL,49000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/428121/1.jpg?0477,Hp,"['Type de produit : Cartouche d’Encre', 'Modèle : W2410A,W2411A,W2412A,W2413A', 'Couleur : Noir,Bleu,Jaune,Rouge', 'Technologie d’impression : Laser color', 'Rendement : 1000 pages  Toner', 'Compatibilité : LaserJet color M155, MFP M182, MFP M183', 'Poids : 0,75 Kg Toner']",HP 216A JAUNE,JAUNE,ordinateurs-accessoires-informatique
Toshiba Chargeur adaptateur secteur 19 V 1.58A 30 W pour Toshiba AT100 AT105 W1000 ..,12000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/60799/1.jpg?1994,Toshiba,"['Input :100-240V AC ~50-60Hz', 'Tension de Sortie (Output) :15V 3A', 'Connecteur :6.3 x 3.0 mm', 'Puissance Max en Watt :45Watts']",0,noire,ordinateurs-accessoires-informatique
Generic Sac A Dos A Port USB - Gris,8900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/751401/1.jpg?5545,Generic,[],BA00,Gris,ordinateurs-accessoires-informatique
White Label Carte Mémoire 16Go,3315,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/78392/1.jpg?3388,White Label,"['La\xa0carte SD\xa0ou\xa0Secure Digital. En 2016, elle est la plus répandue et offre une capacité maximale de 512\xa0Go1\xa0(les capacités théoriques maximales sont de 4\xa0Go\xa0pour les SD de première génération (SDSC), 32\xa0Go\xa0pour les versions\xa0SDHC, et 2\xa0To\xa0pour les\xa0SDXC)\xa0;', ""La\xa0carte CF\xa0ou\xa0CompactFlash. Autrefois la plus répandue, elle est progressivement abandonnée dans le cadre d'un usage grand public, mais reste cependant privilégiée par les professionnels. Elle offre en\xa0\xa0une capacité maximale de 100\xa0Go. La capacité théorique maximale était limitée à 137\xa0Go\xa0jusqu’en 2010, mais les spécifications CF5.0 publiées en février de cette même année permettent de porter cette capacité théorique à 144\xa0pétaoctets, grâce à un adressage sur 48\xa0bits2\xa0;"", ""La\xa0carte MS\xa0ou\xa0Memory Stick\xa0offre un stockage maximal de 32\xa0Go\xa0fin 20163. Elle est surtout utilisée par les APN de la marque\xa0Sony. Il y en a plusieurs variantes (Pro duo, micro...) et Sony a annoncé au CES 2010 qu'il commençait à produire des cartes au format SD et microSD."", 'La\xa0carte xD\xa0ou\xa0XD-Picture Card\xa0offre un stockage maximal de 2\xa0Go\xa0en\xa0. Elle est surtout utilisée par les APN des marques\xa0Olympus\xa0et\xa0Fujifilm\xa0;', ""La\xa0carte SM\xa0ou\xa0SmartMedia Card\xa0(Olympus et Fuji), très mince, d'une capacité maximale de 128\xa0Mo, est abandonnée\xa0;"", 'La\xa0carte MMC\xa0ou\xa0MultiMedia Card\xa0;', ""La carte\xa0PCMCIA, d'un gabarit plus important, se connectant directement sur le port PCMCIA des ordinateurs portables.""]",16G,Noir,ordinateurs-accessoires-informatique
Generic 10000mAh Power Banks 4 Câbles Très Mince De Charge Intégrés Noir/blanc,8400,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/35379/1.jpg?5091,Generic,"['Type de produit :\xa0PowerBanks', 'Capacité: 10000mAh', 'Sortie de charge haute vitesse: DC 5.0V 2.1A & 1A.', 'Port Android et iPhone Charge IN']",Power bank,Blanc,ordinateurs-accessoires-informatique
Imation Clé USB 2.0 - 4GB - Noir,4000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/080301/1.jpg?0448,Imation,"['Type de produit : Clé USB 04Go', 'Matière : Plastique', 'Capacité : 04Go', 'Type d’interface : 2.0', 'Utilisation : Casual']",4GB 2.0,Noir,ordinateurs-accessoires-informatique
Generic Support ordinateur pliable refroidisseur Ordinateur Intégré,17800,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/224001/1.jpg?1315,Generic,"[""Matériau: alliage d'aluminium, ABS"", 'Couleur: noir, rose rouge', 'Longueur du pied: 260mm (environ)', 'Ordinateur Applicable: moins de 17 pouces', 'Hauteur de bureau réglable: 480mm (environ)', 'Angle réglable de bureau: 360 degrés', 'Bureau (longueur * largeur): 480*260mm (environ)', 'Taille (plié): 590*260mm (environ)']",S1,Noir,ordinateurs-accessoires-informatique
Hp IMPIRMANTE HP 283 FDN COULEUR MULTIFONCTION,495000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/478121/1.jpg?1382,Hp,[],Hp 283 fdn,Multi couleurs,ordinateurs-accessoires-informatique
Generic CLAVIER MINI KEYBOARD ET SOURIS SANS FIL 2.4 GHZ - Blanc,12900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/580701/1.jpg?9770,Generic,"['Clavier et souris sans fil', ""Compatible avec tous les systèmes d'exploitation,...avec un signal de 2.4ghz wireless radio"", ""Peut être connecté jusqu'à 10 m de distance et la connections et automatique"", ""Interface de l'appareil RF sans fil"", 'Connectivité Sans fil', 'Convient pour Universel', 'Facteur de forme du clavier Standard', 'Style de clavier Droit', 'Appareils de clavier intégrés N', 'Touches directes Oui', 'Bande de fréquence 2.4 GHz', 'Repose-poignets Non', 'Pavé numérique Oui']",0.5,Blanc,ordinateurs-accessoires-informatique
Generic Tapis de souris anti-dérapant et confortable,2500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/84879/1.jpg?5290,Generic,"['Numéro de modèle MP-A0323', ""Poids de l'article 109 g"", 'Dimensions du produit 23,5 x 19,3 x 2,2 cm', 'Couleur: Bleu', '9 * 7.5 Pouces', 'Type de matériau Silicone']",generic,Rouge,ordinateurs-accessoires-informatique
TPLink Amplificateur WiFi Puissant - 300Mbps - Blanc,29990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/32121/1.jpg?1548,TPLink,"['Marque: TPLINK', 'Modèle: TL-WA850RE', 'Article: Extendeur de signal Wifi', 'Couleur: BLANC', 'Vitesse:300 Mbps', 'Caractéristiques:']",TL-WA850RE,BLANC,ordinateurs-accessoires-informatique
Generic Extension Pavet Numérique - Avec Port USB - Ordinateur Portable,5000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/855511/1.jpg?1534,Generic,"['Pavet Numérique', 'Taille du clavier: Moyen', 'Qualité Bonne', 'USB', 'Technologie sans fil 2,4 G']",Moyen,Noir,ordinateurs-accessoires-informatique
Generic Support ordinateur portatif - Design minimaliste - En Aluminium,8900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/073911/1.jpg?7925,Generic,"[""Nom: support d'ordinateur portable"", 'Couleur: tempérament argent, gris sidéral profond', 'Matériau: matière Aluminium', 'Style: pliable et réglable', 'Charge statique: environ 10 Kg']",J2,Gris,ordinateurs-accessoires-informatique
Autre Sac à Dos pour Ordinateur Portable avec USB,15000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/07539/1.jpg?9938,Autre,"['Sac à Dos Ordinateur Portable d\'affaires, 15.6"" Sac pour Ordinateur Portable pour Hommes et Femmes avec Anti-Theft,', 'USB Charging Port and Headphone', 'PORT USB', 'PRISE JACK', 'Livré Sans Power Bank']",Generic,bleu,ordinateurs-accessoires-informatique
Unbrand Répéteur Amplificateur Booster Wifi 300mbps 2.4GHz IEEE 802.11 b/g/n Noir,25000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/33489/1.jpg?2387,Unbrand,"[""Vitesse Wifi 300 Mbps- Augmentez votre portée WiFI et amplifier le signal existant vitesse jusqu'à 300Mbps, idéal pour le streaming vidéo HD et les jeux multi-joueurs en ligne."", 'Le prolongateur de gamme Wifi établit une connexion ultra haute vitesse avec tous les périphériques sans fil de votre domicile, élimine les zones mortes et met en mémoire tampon.', ""Facile à mettre en place et peut être déplacé à n'importe quel endroit après la configuration initiale. Cet amplificateur WiFi compact s'intègre facilement dans votre décor intérieur."", ""Répéteur WiFi supporte le mode Point d'accès pour créer un nouveau point d'accès WiFi à partir d'un accès Internet filaire pour une connexion haut débit."", 'Compatible avec toutes les box Internet et routeurs WiFi du marché( Freebox liverbox, avm, vodafon...).Nous offrons une garantie de 12 mois ou un service de retour  échange pour chaque acheteur de cet répéteur wifi.']",Repetiteur Wifi,Noir,ordinateurs-accessoires-informatique
Hp 18.5V 3.5A 4.8*1.7Mm 65W Chargeur Hp Pour Ordinateur Portable,12000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/19489/1.jpg?9863,Hp,"['18.5V 3.5A 4.8*1.7mm 65W chargeur pour ordinateur portable Pour HP Compaq', 'Presario C300 C500 C700 Adaptateur secteur 18.5V3.5A', '2.Protections', '1) protection contre les surtensions: 120% min', '2) protection contre les surintensités: 120% min', '3) mode hiccp de protection contre les surcharges, récupération automatique', '4) protection contre les courts-circuits: récupération automatique', '5) régulation de charge: ± 5%']",0,noir,ordinateurs-accessoires-informatique
"Generic Clé USB 256gp 3 en 1 Flash Drive Photo-Stick Android, IPhone, IPad, PC / MAC",58250,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/142911/1.jpg?4703,Generic,"['Clé de stockage flash avec 4 connecteurs : 1 USB, 1 USB Type-C, 1 Micro USB, 1 Lightning', 'Capacité de stockage de 256GB', ""Permet la lecture et l'écriture de fichiers sur iPhone, smartphones Android, tablettes, ordinateurs Windows ou Mac…"", ""Vitesse de\xa0transfert jusqu'à\xa040\xa0Mo par seconde en lecture, jusqu'à 12 Mo par seconde en écriture"", ""Pratique pour libérer de l'espace de stockage sur votre appareil mobile ou pour lireécrire des fichiers en déplacement"", 'Formats vidéos :\xa0MOV  MP4  MKV  AVI  RMB  WMV  FLV  VOB  MGP', 'Formats audios\xa0:\xa0MP3  ACC  W4R  W4A  WA', 'Facile à utiliser :\xa0aucune installation de logiciel n\'est nécessaire pour les appareils Android (Plug and Play) ;\xa0 Pour les appareils iOS,\xa0télécharger\xa0l\'application gratuite ""i-Flash Device HD"" depuis l\'App Store', 'Dimensions : 42 x 37 x 8 mm']",clé USB otg,Noir,ordinateurs-accessoires-informatique
Hp Imprimante HP LaserJet Pro MFP M182N Couleur,360000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/40/568121/1.jpg?5994,Hp,"['Imprimante laser couleur multifonction 3-en-1', 'Impression  Copie  Numérisation', ""Délai d'impression de la première page noire (A4, prêt) : En 11,8 secondes seulement"", ""Délai d'impression de la première page couleur (A4, prêt) : En 13,8 secondes seulement"", ""Vitesse de copie : jusqu'à 16 ppm"", 'Vitesse de numérisation : varie en fonction de la résolution de numérisation', 'Ecran LCD ICON 7 segments', 'Port\xa0USB 2.0 et connecteur Fast Ethernet\xa010100 Base-TX', 'Compatibilité impression mobile avec\xa0AirPrint, Mopria, Google Print 2.0']",Hp 182n,Multi couleurs,ordinateurs-accessoires-informatique
Generic Boost Répéteur WiFi sans fil Extender 300Mbps amplificateur Wi-Fi,8980,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/67539/1.jpg?6649,Generic,"['Type de produit:\xa0Boost et Répéteur WiFi sans fil Wifi Extender 300Mbps amplificateur Wi-Fi 802.11NBG', 'Répéteur wifi', 'Boosteur de connexion', 'Bouton WPS', 'Prise RJ45', 'Antenne wifi intégrée', 'Connexion point-to-point']",N300,Blanc,ordinateurs-accessoires-informatique
Nbc IMPRIMANTE EPSON MATRICIELLE MONOCHROME LX-350,199000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/780121/1.jpg?5703,Nbc,"[""La LX-350 est une imprimante très économique qui permet de réduire les coûts d'exploitation grâce à son ruban disposant d'une longue durée de vie (4 millions de caractères) et sa faible consommation électrique. La LX-350 n'utilise que 1,1 W en veille et 27 W en impression. Elle est donc certifiée ENERGY STAR pour son excellente efficacité énergétique."", ""Mode d'impression : Matricielle à impact"", ""Nombre d'aiguilles : 9 aiguilles"", 'Nombre des colonnes : 80 Colonnes', 'Vitesse d’impression : HighSpeed-Draft: 10 cpi: 347 caractères par s, 12 cpi: 357 caractères par s, Draft: 10 cpi: 260 caractères par s, 12 cpi: 312 caractères par s, NLQ: 10 cpi: 65 caractères par s, 12 cpi: 78 caractères par s', 'Perforations : 4 plus un original', 'Connexions : Parallèle bidirectionnel, Parallèle, USB 2.0 type A, USB 2.0 type B']",IMPRIMANTE EPSON MATRICIELLE MONOCHROME LX-350,NOIR,ordinateurs-accessoires-informatique
TP-Link TP Link EAP115-Wall 300mbps Wall-Plate Access Point,55000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/166121/1.jpg?1899,TP-Link,"['Intégré à Omada SDN : Zero-Touch Provisioning (ZTP)‡, gestion centralisée du cloud et surveillance intelligente..', 'Gestion centralisée : accès au cloud et application Omada pour une gestion ultra pratique et facile.', ""Apparence élégante : design fin sans précédent avec seulement 11 mm, de la même taille et de la même forme qu'un interrupteur ou une plaque frontale de prise de courant pour s'adapter parfaitement à n'importe quelle pièce."", 'Installation facile et prise en charge PoE : construction facile à monter, compatible avec les boîtes de jonction standard de 86 mm et européennes et prise en charge PoE 802.3af.', ""Réseau invité sécurisé : avec plusieurs options d'authentification (SMSFacebook Wi-FiVoucher, etc.) et de nombreuses technologies de sécurité sans fil.""]",84713090,blanc,ordinateurs-accessoires-informatique
Original Cable USB Imprimante  - Longueur 10 mètre,12890,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/549301/1.jpg?7457,Original,"['USB 2.0 câble imprimante', 'Longueur\xa0 10 metre\xa0 \xa0disponible pour imprimante scanner', 'Couleur: Bleu', 'Résistant', 'Câble', 'facilite l aménagement']",imprimente,Bleu,ordinateurs-accessoires-informatique
Dakewei Flash Sales Clé USB Cruzer Force Flash Drive - 8 GB - Gris Métallique,5990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/27489/1.jpg?3417,Dakewei,"['Type de produit : Clé USB', 'Métal', 'Compact', 'Leger', 'Interface : Compatible USB 2.0  3.0']",USB,Gris,ordinateurs-accessoires-informatique
"Generic Câble verrou de sécurité pour Ordinateur Portable, PC  - câble Noir de 2 m",2850,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/05706/1.jpg?6088,Generic,"['Design élégant, facile à transporter, professionnel apparence et ajoute une touche de style à votre ordinateur portable.', ""L'engagement de verrouillage unique crée la connexion la plus forte entre la tête de verrouillage et la fente; Le câble en acier au carbone est résistant aux coupures et s'ancre au bureau, à la table ou à toute structure fixe."", 'Verrou de câble antivol\u202f: ce PC portable est principalement constitué de câble en acier galvanisé.Très sécurisé.', 'Facilement réinitialisable\u202f: 4 chiffres du code personnalisé avec bouton de fonction de verrouillage sans clé, jusqu ""à 10 000 combinaisons.', 'Adhésif plaque support de verrouillage avec un slot de sécurité intégré pour sécuriser les appareils dans tout environnement, fonctionne avec toutes les tablettes, avec pour les smartphones, ordinateurs portables, MacBook, iPad, y compris les ordinateurs portables.']",verrou de sécurité ordinateur,Gris,ordinateurs-accessoires-informatique
Imation Clé USB IMATION - 32 GB - Noir,4323,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/109711/1.jpg?9364,Imation,"['2.0  3.0', 'Homologuée A1 pour des performances applicatives plus rapides', ""Jusqu'à des vitesses de lectureécriture de 10060 Mos pour des prises et transferts rapides"", ""Conçue et testée en conditions extrêmes ; résiste aux températures extrêmes, à l'eau, aux chocs et aux rayons X"", 'Taille (Longueur x Largeur x Hauteur cm): 6x2x5', 'Disque Dur (Go): 32']",imation 32GB 2.0/3.0,Noir,ordinateurs-accessoires-informatique
Beexcellent Casque Gamer - Beexcellent GM-5 -  Retro-éclairage Led - Pc/PS4 - Rouge,20900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/137001/1.jpg?2090,Beexcellent,"['Modèle: GM-Beexcellent Président 5 Taille: 50 mm', 'Sensibilité: 115 + 3dB', 'Longueur du câble: 2,2M + 15%', 'Directivité:\xa0Omnidirectionnel', 'Impédance\xa0Microphone: 2.2k', 'Fréquence: 20 Hz-20 kHz', 'LED Tension: DC5V d', 'Sensibilité du microphone: -38 ± 1 dB', 'Travail actuel: casque Jack: USB + 3,5 mm 4Pin', 'Jongleur\xa0du câble: env. 2.1m + 0,15  7.22ft']",GM-5,Noir,ordinateurs-accessoires-informatique
Express Chargeur  Ordinateur universel multifonctionnelle  avec 8 Connecteurs,7490,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/94/161611/1.jpg?1932,Express,"['Tension de sortie réglable\xa0: 15V, 16V, 18V, 19V, 20V,\n24V\xa0;', ""Tension d'entrée universelle\xa0: 110V-240V AC\xa0;"", 'Sortie\xa0: 15 - 24V DC\xa0;', 'Puissance de sortie\xa0: 96 W\xa0;', 'Température de fonctionnement\xa0: 0 ℃\nà 40 ℃\xa0;', 'Protection intégrée contre les surcharges\xa0;', 'Protection intégrée contre les courts-circuits.']",Adaptateur ordinateur,Noir,ordinateurs-accessoires-informatique
Mt Viki Commutateur et répartiteur HDMI MT-HD4-2,35000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/65089/1.jpg?7323,Mt Viki,"['Commutateur et répartiteur HDMI à 4 entrées et 2 sorties ;', 'Prend en charge la couleur profonde 3036 bits ;', ""Résolution jusqu'à 1080p (5060 Hz) ;"", 'Port sélectionné : appuyez sur le bouton ou à distance IR.']",MT-HD4-2,Noir,ordinateurs-accessoires-informatique
Hp CARTOUCHE HP 415A BLEU,85000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/528121/1.jpg?0477,Hp,"['Imprimantes compatibles : HP LaserJet Pro M454dn  M454dw  M479dw  M479fdn  M479fdw  M479fnw', 'Rendement : 2 100 pages (norme ISOIEC 19798)', ""Toners HP Authentiques : une fiabilité exceptionnelle pour une qualité d'impression parfaite, de la première à la dernière page""]",HP 415A BLEU,BLEU,ordinateurs-accessoires-informatique
Hp Cartouche hp 80A Noir,30000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/468121/1.jpg?5994,Hp,"['Description du produit : HP 80A - noir - originale - LaserJet - cartouche de toner (CF280A)', 'Type de consommable : Cartouche de toner', 'Type de Produit : Cartouche de toner', ""Technologie d'impression : Laser"", ""Couleur d'impression : Noir"", ""Durée de vie : Jusqu'à 2700 pages ISOIEC 19752"", 'Conçu pour : LaserJet Pro 400 M401a, 400 M401d, 400 M401dn, 400 M401dne, 400 M401dw, 400 M401n, 400 MFP M425dn, 400 MFP M425dw', 'Quantité fournie : Pack de 1 1', 'Caractéristiques des cartouches : HP SureSupply']",Hp 80A,Noir,ordinateurs-accessoires-informatique
Hp Cartouche HP 131A jaune,30000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/468121/1.jpg?5994,Hp,[],Hp 131A jaune,Jaune,ordinateurs-accessoires-informatique
Canon CARTOUCHE CANON CEXV 54 BLEU,75000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/568121/1.jpg?5994,Canon,"['Type: Toner laser', 'Technologie d’impression: Laser', 'Compatibilité de marque: Canon', 'Compatibilité: IR C3025i', 'Type d’emballage: Boîte', 'Nombre de pages imprimées: 8500 pages']",CANON CEXV 54 BLEU,BLEU,ordinateurs-accessoires-informatique
Generic Clé USB 2.0 - 32 Go - Ceamere - USB 2 en 1 - OTG  pour Android  Type C - Mauve,5500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/68999/1.jpg?1401,Generic,"['Marque : CeaMere', ""Type d'interface: USB 2.0"", 'Type de Port : Type - C', 'Capacité : 32 Go', 'Température de stockage : -50°C -\xa0 +80°C', 'Tension de fonctionnement : 4,5V - 5,5V', 'Compatibilité : Ordinateurs toutes marques; Smartphones Samsung, Tecno, Huawei, Oppo, Xiaomi']",CMC 5 XC OTG,Mauve,ordinateurs-accessoires-informatique
Generic Boost Amplificateur WiFi Extender 300 Mbps Répéteur Sans Fil Prise FR - Blanc,9900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/37351/1.jpg?4026,Generic,"['Vitesse de transfert maximale: 300 Mbps', 'Type de chargeur: EU', 'Voltage: 110~240V', 'Norme: 802.11ac, 802.11abgn', 'Materiel: plastique', 'Couleur: Blanche']",WiFi 802.11,Blanc,ordinateurs-accessoires-informatique
Mpow Casque gamer - Eg10 - Rétro-éclairage led  - PC/PS4 - Noir,18050,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/137001/1.jpg?2091,Mpow,"['Marque Mpow', 'Modèle Mpow EG10', ""Type de produit Casque de jeu Facteur de forme sur l'oreille"", 'Couleur Noir', 'Technologie de connectivité', 'Interface filaire Microphone jack 3,5 mm ,', 'Micro antibruit', 'Pilote de haut-parleur 50 mm', 'Compatible avec PS4, PS4 Pro']",EG10,Noir,ordinateurs-accessoires-informatique
Generic Sac A Dos A Port USB - Rouge,6500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/751401/1.jpg?5717,Generic,[],BA004,Gris,ordinateurs-accessoires-informatique
"Asus Chargeur adaptateur 16V 4A AC pour Sony Vaio, 6.5x4.4mm, NW 64W",12000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/27099/1.jpg?8381,Asus,"['Entrée de tension: 100-240V', 'Sortie de tension: 19,5V 4.74A 90W', 'la prise: EMBOUT 6.4*4.4', 'Modèles compatibles : SONY VAIO', ""Cable d'alimentation européen"", 'Longueur du câble : 6 pieds1,8 m']",0,noire,ordinateurs-accessoires-informatique
Mercury SWITCH 5 PORTS  -  MCS1105M,9500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/578121/1.jpg?3242,Mercury,"['Dimensions (L x L x H) 82 mm x 49 mm x 21 mm', '> Partage en mode stockage et avance (stockage et transfert), filtrage et transfert à vitesse filaire.', ""> Adaptateur d'alimentation externe"", '> Commutateur de mode 1 sur commutateur à distance, après la mise sous tension, les ports 1 à 4 fonctionnent à une vitesse de 10 Mbps, la distance de transmission peut atteindre 260 m > Vitesse de filtrage et de transfert 10 Mbps : 14880 pps 100 Mbps : 148800 pps 1000 Mbps : 1488000', 'pps']",MCS1105,BLANC,ordinateurs-accessoires-informatique
Hewlett Packard Imprimante HP 2320 DeskJet multifonction COPY SCAN PRINT,64500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/553911/1.jpg?6518,Hewlett Packard,"['Les fonctions: Imprimante, scanner, copie', 'Technologie d’imprimante: Jet d’encre noir et couleur', 'Impression recto verso: Manuel', 'Résolution d’impression: Noir (optimal): jusqu’à 1 200 x 1 200 ppp rendus; Couleur (optimale): jusqu’à 4800 x 1200 ppp optimisés', 'Vitesse d’impression noir: ISO jusqu’à 7,5 ppm, brouillon: jusqu’à 20 ppm', 'Vitesse d’impression couleur: Jusqu’à 5,5 ppm', 'Nombre de cartouches d’impression: 2 (1 de chaque noir, trois couleurs)']",2320,Blanc,ordinateurs-accessoires-informatique
Hp CARTOUCHE HP 117A BLEU,49000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/428121/1.jpg?0477,Hp,"['Technologie d’impression : Laser', 'Couleur : Noir Jaune Rouge Bleu', 'Compatible avec : HP Color Laser 150a, 150nw, MFP 178nw, MFP 178nwg, MFP 179fnw, MFP 179fwg', 'Rendement : Jusqu’à 1000 pages ISOIEC 19798', 'Pack de 1']",HP 117A BLEU,BLEU,ordinateurs-accessoires-informatique
Oraimo Câble de charge micro USB Oraimo,2500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/66849/1.jpg?2517,Oraimo,"['Marque : Oraimo', 'Modèle : OCD-M104', 'Type de câble : Câble micro USB', 'Vitesse de charge : Charge rapide', 'Longueur : 1m', 'Production : 5V  2A', ""Poids de l'article: 44,9 g""]",Cable,Noir,ordinateurs-accessoires-informatique
Hp CARTOUCHE HP 415A NOIR,85000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/528121/1.jpg?0477,Hp,"['Imprimantes compatibles : HP LaserJet Pro M454dn  M454dw  M479dw  M479fdn  M479fdw  M479fnw', 'Rendement : 2 100 pages (norme ISOIEC 19798)', ""Toners HP Authentiques : une fiabilité exceptionnelle pour une qualité d'impression parfaite, de la première à la dernière page""]",HP 415A NOIR,NOIR,ordinateurs-accessoires-informatique
TPLink TP Link TP-Link Point d'Accès Wi-Fi N450 Mbps TL-WA901ND,23000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/09999/1.jpg?4312,TPLink,"['Vitesse de transmission WiFi 450 Mbps pour une expérience sans fil N fluide', ""Prise en charge de plusieurs modes de fonctionnement\xa0: point d'accès, client, répéteur universelWDS, pont sans fil"", 'La configuration de votre connexion sécurisée avec chiffrement WPA est facilitée : une pression sur le bouton WPS suffit', ""Fonctionnalité Power over Ethernet jusqu'à 30 mètres pour un déploiement flexible"", 'Support technique assuré par des conseillers francophones experts sur les produits TP-LINK, joignable par téléphone ou par courrier électronique', ""Fonctions : faites constituer ou d'étendre un réseau haut débit sans fil N ou connecter à un réseau sans fil plusieurs périphériques compatibles Ethernet""]",TL-WA901ND,blanc,ordinateurs-accessoires-informatique
"TP-Link Kasa Ampoule intelligente KL110, ampoule intelligente LED Wi-Fi fonctionne avec Alexa et Google Home, A19 à intensité variable, 2,4 GHz, aucun hub requis, 800 lm blanc doux (2 700 K), 9 W (équivalent 60 W)",30000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/568121/1.jpg?6235,TP-Link,"['Marque', 'Type de lumière', 'Une fonction spéciale', 'Puissance', ""Taille de la forme de l'ampoule""]",KASA,Blanc,ordinateurs-accessoires-informatique
Imation Clé USB IMATION  - 16 GB - Noir,7500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/74703/1.jpg?3010,Imation,"['2.0  3.0', 'Homologuée A1 pour des performances applicatives plus rapides', ""Jusqu'à des vitesses de lectureécriture de 10060 Mos pour des prises et transferts rapides"", ""Conçue et testée en conditions extrêmes ; résiste aux températures extrêmes, à l'eau, aux chocs et aux rayons X""]",imation 16GO 2.0/3.0,NOIR,ordinateurs-accessoires-informatique
